regiao,ordem,nome_original,novo_nome,categoria,largura,altura,origem_x,origem_y
regiao_09_pantano_sombrio,135,regiao_09_pantano_sombrio_item_135.webp,objeto macabro 015.webp,objeto macabro,79,66,1164,1083
regiao_09_pantano_sombrio,136,regiao_09_pantano_sombrio_item_136.webp,objeto macabro 016.webp,objeto macabro,74,59,840,1092
regiao_09_pantano_sombrio,137,regiao_09_pantano_sombrio_item_137.webp,objeto macabro 017.webp,objeto macabro,85,71,101,1103
regiao_09_pantano_sombrio,138,regiao_09_pantano_sombrio_item_138.webp,objeto macabro 018.webp,objeto macabro,50,54,269,1104
regiao_09_pantano_sombrio,139,regiao_09_pantano_sombrio_item_139.webp,objeto macabro 019.webp,objeto macabro,57,57,509,1104
regiao_09_pantano_sombrio,140,regiao_09_pantano_sombrio_item_140.webp,objeto macabro 020.webp,objeto macabro,71,53,582,1106
regiao_09_pantano_sombrio,141,regiao_09_pantano_sombrio_item_141.webp,tesouro sombrio 001.webp,tesouro sombrio,76,53,754,1100
regiao_09_pantano_sombrio,142,regiao_09_pantano_sombrio_item_142.webp,tesouro sombrio 002.webp,tesouro sombrio,79,48,921,1101
regiao_09_pantano_sombrio,143,regiao_09_pantano_sombrio_item_143.webp,tesouro sombrio 003.webp,tesouro sombrio,66,53,199,1112
regiao_09_pantano_sombrio,144,regiao_09_pantano_sombrio_item_144.webp,tesouro sombrio 004.webp,tesouro sombrio,46,49,324,1116
regiao_09_pantano_sombrio,145,regiao_09_pantano_sombrio_item_145.webp,tesouro sombrio 005.webp,tesouro sombrio,55,49,377,1111
regiao_09_pantano_sombrio,146,regiao_09_pantano_sombrio_item_146.webp,tesouro sombrio 006.webp,tesouro sombrio,66,52,436,1111
regiao_09_pantano_sombrio,147,regiao_09_pantano_sombrio_item_147.webp,tesouro sombrio 007.webp,tesouro sombrio,74,48,15,1122
regiao_09_pantano_sombrio,148,regiao_09_pantano_sombrio_item_148.webp,tesouro sombrio 008.webp,tesouro sombrio,47,74,754,1164
regiao_09_pantano_sombrio,149,regiao_09_pantano_sombrio_item_149.webp,tesouro sombrio 009.webp,tesouro sombrio,62,74,808,1163
regiao_09_pantano_sombrio,150,regiao_09_pantano_sombrio_item_150.webp,tesouro sombrio 010.webp,tesouro sombrio,65,73,878,1166
regiao_09_pantano_sombrio,151,regiao_09_pantano_sombrio_item_151.webp,tesouro sombrio 011.webp,tesouro sombrio,61,72,1040,1165
regiao_09_pantano_sombrio,152,regiao_09_pantano_sombrio_item_152.webp,tesouro sombrio 012.webp,tesouro sombrio,56,67,1103,1167
regiao_09_pantano_sombrio,153,regiao_09_pantano_sombrio_item_153.webp,tesouro sombrio 013.webp,tesouro sombrio,68,63,213,1178
regiao_09_pantano_sombrio,154,regiao_09_pantano_sombrio_item_154.webp,tesouro sombrio 014.webp,tesouro sombrio,65,68,288,1171
regiao_09_pantano_sombrio,155,regiao_09_pantano_sombrio_item_155.webp,tesouro sombrio 015.webp,tesouro sombrio,73,70,359,1171
regiao_09_pantano_sombrio,156,regiao_09_pantano_sombrio_item_156.webp,tesouro sombrio 016.webp,tesouro sombrio,71,67,440,1172
regiao_09_pantano_sombrio,157,regiao_09_pantano_sombrio_item_157.webp,tesouro sombrio 017.webp,tesouro sombrio,69,63,520,1179
regiao_09_pantano_sombrio,158,regiao_09_pantano_sombrio_item_158.webp,tesouro sombrio 018.webp,tesouro sombrio,44,58,594,1178
regiao_09_pantano_sombrio,159,regiao_09_pantano_sombrio_item_159.webp,tesouro sombrio 019.webp,tesouro sombrio,102,58,646,1172
regiao_09_pantano_sombrio,160,regiao_09_pantano_sombrio_item_160.webp,tesouro sombrio 020.webp,tesouro sombrio,74,64,953,1170
regiao_09_pantano_sombrio,161,regiao_09_pantano_sombrio_item_161.webp,tesouro sombrio 021.webp,tesouro sombrio,37,55,1165,1178
regiao_09_pantano_sombrio,162,regiao_09_pantano_sombrio_item_162.webp,tesouro sombrio 022.webp,tesouro sombrio,36,56,1205,1176
regiao_09_pantano_sombrio,163,regiao_09_pantano_sombrio_item_163.webp,tesouro sombrio 023.webp,tesouro sombrio,58,52,16,1185
regiao_09_pantano_sombrio,164,regiao_09_pantano_sombrio_item_164.webp,tesouro sombrio 024.webp,tesouro sombrio,46,42,82,1185
regiao_09_pantano_sombrio,165,regiao_09_pantano_sombrio_item_165.webp,tesouro sombrio 025.webp,tesouro sombrio,67,47,140,1188
regiao_10_reino_arcano,1,regiao_10_reino_arcano_item_001.webp,ilha flutuante 001.webp,ilha flutuante,82,84,7,6
regiao_10_reino_arcano,2,regiao_10_reino_arcano_item_002.webp,ilha flutuante 002.webp,ilha flutuante,82,85,81,6
regiao_10_reino_arcano,3,regiao_10_reino_arcano_item_003.webp,ilha flutuante 003.webp,ilha flutuante,82,84,155,6
regiao_10_reino_arcano,4,regiao_10_reino_arcano_item_004.webp,ilha flutuante 004.webp,ilha flutuante,78,84,229,6
regiao_10_reino_arcano,5,regiao_10_reino_arcano_item_005.webp,ilha flutuante 005.webp,ilha flutuante,76,85,303,6
regiao_10_reino_arcano,6,regiao_10_reino_arcano_item_006.webp,ilha flutuante 006.webp,ilha flutuante,75,84,377,6
regiao_10_reino_arcano,7,regiao_10_reino_arcano_item_007.webp,ilha flutuante 007.webp,ilha flutuante,133,254,710,6
regiao_10_reino_arcano,8,regiao_10_reino_arcano_item_008.webp,ilha flutuante 008.webp,ilha flutuante,83,125,796,6
regiao_10_reino_arcano,9,regiao_10_reino_arcano_item_009.webp,ilha flutuante 009.webp,ilha flutuante,124,258,838,6
regiao_10_reino_arcano,10,regiao_10_reino_arcano_item_010.webp,ilha flutuante 010.webp,ilha flutuante,80,120,462,8
regiao_10_reino_arcano,11,regiao_10_reino_arcano_item_011.webp,ilha flutuante 011.webp,ilha flutuante,31,67,551,9
regiao_10_reino_arcano,12,regiao_10_reino_arcano_item_012.webp,ilha flutuante 012.webp,ilha flutuante,58,94,585,7
regiao_10_reino_arcano,13,regiao_10_reino_arcano_item_013.webp,ilha flutuante 013.webp,ilha flutuante,63,105,644,7
regiao_10_reino_arcano,14,regiao_10_reino_arcano_item_014.webp,agua arcana 001.webp,agua arcana,84,84,963,8
regiao_10_reino_arcano,15,regiao_10_reino_arcano_item_015.webp,agua arcana 002.webp,agua arcana,74,84,1044,8
regiao_10_reino_arcano,16,regiao_10_reino_arcano_item_016.webp,agua arcana 003.webp,agua arcana,138,84,1115,8
regiao_10_reino_arcano,17,regiao_10_reino_arcano_item_017.webp,jardim arcano 001.webp,jardim arcano,82,85,7,83
regiao_10_reino_arcano,18,regiao_10_reino_arcano_item_018.webp,jardim arcano 002.webp,jardim arcano,82,85,81,83
regiao_10_reino_arcano,19,regiao_10_reino_arcano_item_019.webp,jardim arcano 003.webp,jardim arcano,82,85,155,83
regiao_10_reino_arcano,20,regiao_10_reino_arcano_item_020.webp,jardim arcano 004.webp,jardim arcano,78,85,229,83
regiao_10_reino_arcano,21,regiao_10_reino_arcano_item_021.webp,jardim arcano 005.webp,jardim arcano,76,85,303,83
regiao_10_reino_arcano,22,regiao_10_reino_arcano_item_022.webp,plataforma arcana 001.webp,plataforma arcana,75,85,377,83
regiao_10_reino_arcano,23,regiao_10_reino_arcano_item_023.webp,plataforma arcana 002.webp,plataforma arcana,151,168,495,83
regiao_10_reino_arcano,24,regiao_10_reino_arcano_item_024.webp,plataforma arcana 003.webp,plataforma arcana,138,187,1115,89
regiao_10_reino_arcano,25,regiao_10_reino_arcano_item_025.webp,ilha arcana 001.webp,ilha arcana,84,101,963,90
regiao_10_reino_arcano,26,regiao_10_reino_arcano_item_026.webp,ilha arcana 002.webp,ilha arcana,73,101,1044,90
regiao_10_reino_arcano,27,regiao_10_reino_arcano_item_027.webp,ilha arcana 003.webp,ilha arcana,92,149,649,104
regiao_10_reino_arcano,28,regiao_10_reino_arcano_item_028.webp,ilha arcana 004.webp,ilha arcana,32,60,460,114
regiao_10_reino_arcano,29,regiao_10_reino_arcano_item_029.webp,ilha arcana 005.webp,ilha arcana,81,85,7,160
regiao_10_reino_arcano,30,regiao_10_reino_arcano_item_030.webp,ilha arcana 006.webp,ilha arcana,82,85,81,160
regiao_10_reino_arcano,31,regiao_10_reino_arcano_item_031.webp,vortice arcano 001.webp,vortice arcano,77,85,155,160
regiao_10_reino_arcano,32,regiao_10_reino_arcano_item_032.webp,vortice arcano 002.webp,vortice arcano,78,85,229,160
regiao_10_reino_arcano,33,regiao_10_reino_arcano_item_033.webp,vortice arcano 003.webp,vortice arcano,78,85,303,160
regiao_10_reino_arcano,34,regiao_10_reino_arcano_item_034.webp,vortice arcano 004.webp,vortice arcano,76,85,377,160
regiao_10_reino_arcano,35,regiao_10_reino_arcano_item_035.webp,vortice arcano 005.webp,vortice arcano,44,74,459,178
regiao_10_reino_arcano,36,regiao_10_reino_arcano_item_036.webp,vortice arcano 006.webp,vortice arcano,84,87,963,189
regiao_10_reino_arcano,37,regiao_10_reino_arcano_item_037.webp,vortice arcano 007.webp,vortice arcano,74,87,1044,189
regiao_10_reino_arcano,38,regiao_10_reino_arcano_item_038.webp,construcao arcana 001.webp,construcao arcana,128,83,81,242
regiao_10_reino_arcano,39,regiao_10_reino_arcano_item_039.webp,construcao arcana 002.webp,construcao arcana,61,83,259,242
regiao_10_reino_arcano,40,regiao_10_reino_arcano_item_040.webp,construcao arcana 003.webp,construcao arcana,70,67,507,246
regiao_10_reino_arcano,41,regiao_10_reino_arcano_item_041.webp,construcao arcana 004.webp,construcao arcana,76,77,8,248
regiao_10_reino_arcano,42,regiao_10_reino_arcano_item_042.webp,construcao arcana 005.webp,construcao arcana,54,77,207,248
regiao_10_reino_arcano,43,regiao_10_reino_arcano_item_043.webp,construcao arcana 006.webp,construcao arcana,65,139,316,249
regiao_10_reino_arcano,44,regiao_10_reino_arcano_item_044.webp,construcao arcana 007.webp,construcao arcana,43,101,379,249
regiao_10_reino_arcano,45,regiao_10_reino_arcano_item_045.webp,nuvem magica 001.webp,nuvem magica,70,66,426,248
regiao_10_reino_arcano,46,regiao_10_reino_arcano_item_046.webp,nuvem magica 002.webp,nuvem magica,36,34,585,249
regiao_10_reino_arcano,47,regiao_10_reino_arcano_item_047.webp,nuvem magica 003.webp,nuvem magica,75,60,627,248
regiao_10_reino_arcano,48,regiao_10_reino_arcano_item_048.webp,nuvem magica 004.webp,nuvem magica,81,95,704,268
regiao_10_reino_arcano,49,regiao_10_reino_arcano_item_049.webp,nuvem magica 005.webp,nuvem magica,66,68,839,263
regiao_10_reino_arcano,50,regiao_10_reino_arcano_item_050.webp,nuvem magica 006.webp,nuvem magica,67,74,907,270
regiao_10_reino_arcano,51,regiao_10_reino_arcano_item_051.webp,nuvem magica 007.webp,nuvem magica,51,79,786,274
regiao_10_reino_arcano,52,regiao_10_reino_arcano_item_052.webp,nuvem magica 008.webp,nuvem magica,44,54,978,276
regiao_10_reino_arcano,53,regiao_10_reino_arcano_item_053.webp,nuvem magica 009.webp,nuvem magica,111,72,1031,274
regiao_10_reino_arcano,54,regiao_10_reino_arcano_item_054.webp,nuvem magica 010.webp,nuvem magica,110,80,1141,274
regiao_10_reino_arcano,55,regiao_10_reino_arcano_item_055.webp,nuvem magica 011.webp,nuvem magica,69,90,571,285
regiao_10_reino_arcano,56,regiao_10_reino_arcano_item_056.webp,nuvem magica 012.webp,nuvem magica,64,76,428,312
regiao_10_reino_arcano,57,regiao_10_reino_arcano_item_057.webp,nuvem magica 013.webp,nuvem magica,76,83,494,311
regiao_10_reino_arcano,58,regiao_10_reino_arcano_item_058.webp,nuvem magica 014.webp,nuvem magica,70,80,632,308
regiao_10_reino_arcano,59,regiao_10_reino_arcano_item_059.webp,escadaria arcana 001.webp,escadaria arcana,75,66,9,322
regiao_10_reino_arcano,60,regiao_10_reino_arcano_item_060.webp,escadaria arcana 002.webp,escadaria arcana,76,66,81,322
regiao_10_reino_arcano,61,regiao_10_reino_arcano_item_061.webp,escadaria arcana 003.webp,escadaria arcana,42,66,155,322
regiao_10_reino_arcano,62,regiao_10_reino_arcano_item_062.webp,escadaria arcana 004.webp,escadaria arcana,68,65,199,323
regiao_10_reino_arcano,63,regiao_10_reino_arcano_item_063.webp,escadaria arcana 005.webp,escadaria arcana,50,63,265,325
regiao_10_reino_arcano,64,regiao_10_reino_arcano_item_064.webp,escadaria arcana 006.webp,escadaria arcana,68,59,828,320
regiao_10_reino_arcano,65,regiao_10_reino_arcano_item_065.webp,pedra encantada 001.webp,pedra encantada,42,34,961,321
regiao_10_reino_arcano,66,regiao_10_reino_arcano_item_066.webp,pedra encantada 002.webp,pedra encantada,24,33,1000,320
regiao_10_reino_arcano,67,regiao_10_reino_arcano_item_067.webp,pedra encantada 003.webp,pedra encantada,126,242,356,351
regiao_10_reino_arcano,68,regiao_10_reino_arcano_item_068.webp,pedra encantada 004.webp,pedra encantada,22,37,790,343
regiao_10_reino_arcano,69,regiao_10_reino_arcano_item_069.webp,pedra encantada 005.webp,pedra encantada,74,107,899,345
regiao_10_reino_arcano,70,regiao_10_reino_arcano_item_070.webp,pedra encantada 006.webp,pedra encantada,120,103,1026,345
regiao_10_reino_arcano,71,regiao_10_reino_arcano_item_071.webp,pedra encantada 007.webp,pedra encantada,115,113,668,362
regiao_10_reino_arcano,72,regiao_10_reino_arcano_item_072.webp,pedra encantada 008.webp,pedra encantada,53,69,969,357
regiao_10_reino_arcano,73,regiao_10_reino_arcano_item_073.webp,pedra encantada 009.webp,pedra encantada,111,93,1142,355
regiao_10_reino_arcano,74,regiao_10_reino_arcano_item_074.webp,pedra encantada 010.webp,pedra encantada,102,107,762,371
regiao_10_reino_arcano,75,regiao_10_reino_arcano_item_075.webp,pedra encantada 011.webp,pedra encantada,43,68,861,371
regiao_10_reino_arcano,76,regiao_10_reino_arcano_item_076.webp,altar arcano 001.webp,altar arcano,73,66,9,386
regiao_10_reino_arcano,77,regiao_10_reino_arcano_item_077.webp,altar arcano 002.webp,altar arcano,68,66,81,386
regiao_10_reino_arcano,78,regiao_10_reino_arcano_item_078.webp,altar arcano 003.webp,altar arcano,149,208,152,386
regiao_10_reino_arcano,79,regiao_10_reino_arcano_item_079.webp,altar arcano 004.webp,altar arcano,58,130,300,386
regiao_10_reino_arcano,80,regiao_10_reino_arcano_item_080.webp,altar arcano 005.webp,altar arcano,41,58,529,392
regiao_10_reino_arcano,81,regiao_10_reino_arcano_item_081.webp,altar arcano 006.webp,altar arcano,79,128,578,391
regiao_10_reino_arcano,82,regiao_10_reino_arcano_item_082.webp,altar arcano 007.webp,altar arcano,33,31,639,395
regiao_10_reino_arcano,83,regiao_10_reino_arcano_item_083.webp,altar arcano 008.webp,altar arcano,32,53,508,420
regiao_10_reino_arcano,84,regiao_10_reino_arcano_item_084.webp,altar arcano 009.webp,altar arcano,59,48,963,426
regiao_10_reino_arcano,85,regiao_10_reino_arcano_item_085.webp,altar arcano 010.webp,altar arcano,67,70,83,449
regiao_10_reino_arcano,86,regiao_10_reino_arcano_item_086.webp,altar arcano 011.webp,altar arcano,49,41,863,441
regiao_10_reino_arcano,87,regiao_10_reino_arcano_item_087.webp,altar arcano 012.webp,altar arcano,85,95,1097,449
regiao_10_reino_arcano,88,regiao_10_reino_arcano_item_088.webp,altar arcano 013.webp,altar arcano,61,74,14,451
regiao_10_reino_arcano,89,regiao_10_reino_arcano_item_089.webp,altar arcano 014.webp,altar arcano,97,130,493,452
regiao_10_reino_arcano,90,regiao_10_reino_arcano_item_090.webp,altar arcano 015.webp,altar arcano,48,30,911,451
regiao_10_reino_arcano,91,regiao_10_reino_arcano_item_091.webp,magia pura 001.webp,magia pura,82,95,1027,451
regiao_10_reino_arcano,92,regiao_10_reino_arcano_item_092.webp,magia pura 002.webp,magia pura,73,94,1180,450
regiao_10_reino_arcano,93,regiao_10_reino_arcano_item_093.webp,magia pura 003.webp,magia pura,59,61,652,477
regiao_10_reino_arcano,94,regiao_10_reino_arcano_item_094.webp,magia pura 004.webp,magia pura,103,53,714,482
regiao_10_reino_arcano,95,regiao_10_reino_arcano_item_095.webp,magia pura 005.webp,magia pura,85,56,815,482
regiao_10_reino_arcano,96,regiao_10_reino_arcano_item_096.webp,magia pura 006.webp,magia pura,20,32,897,485
regiao_10_reino_arcano,97,regiao_10_reino_arcano_item_097.webp,magia pura 007.webp,magia pura,19,28,952,478
regiao_10_reino_arcano,98,regiao_10_reino_arcano_item_098.webp,magia pura 008.webp,magia pura,18,15,995,477
regiao_10_reino_arcano,99,regiao_10_reino_arcano_item_099.webp,magia pura 009.webp,magia pura,54,53,908,490
regiao_10_reino_arcano,100,regiao_10_reino_arcano_item_100.webp,magia pura 010.webp,magia pura,54,55,965,489
regiao_10_reino_arcano,101,regiao_10_reino_arcano_item_101.webp,biblioteca arcana 001.webp,biblioteca arcana,61,75,9,521
regiao_10_reino_arcano,102,regiao_10_reino_arcano_item_102.webp,biblioteca arcana 002.webp,biblioteca arcana,80,76,74,518
regiao_10_reino_arcano,103,regiao_10_reino_arcano_item_103.webp,biblioteca arcana 003.webp,biblioteca arcana,52,82,281,513
regiao_10_reino_arcano,104,regiao_10_reino_arcano_item_104.webp,biblioteca arcana 004.webp,biblioteca arcana,57,63,596,519
regiao_10_reino_arcano,105,regiao_10_reino_arcano_item_105.webp,biblioteca arcana 005.webp,biblioteca arcana,29,69,666,536
regiao_10_reino_arcano,106,regiao_10_reino_arcano_item_106.webp,biblioteca arcana 006.webp,biblioteca arcana,36,60,704,540
regiao_10_reino_arcano,107,regiao_10_reino_arcano_item_107.webp,biblioteca arcana 007.webp,biblioteca arcana,38,55,741,541
regiao_10_reino_arcano,108,regiao_10_reino_arcano_item_108.webp,biblioteca arcana 008.webp,biblioteca arcana,38,59,780,540
regiao_10_reino_arcano,109,regiao_10_reino_arcano_item_109.webp,biblioteca arcana 009.webp,biblioteca arcana,38,54,822,541
regiao_10_reino_arcano,110,regiao_10_reino_arcano_item_110.webp,biblioteca arcana 010.webp,biblioteca arcana,37,49,858,546
regiao_10_reino_arcano,111,regiao_10_reino_arcano_item_111.webp,objeto arcano 001.webp,objeto arcano,37,50,900,546
regiao_10_reino_arcano,112,regiao_10_reino_arcano_item_112.webp,objeto arcano 002.webp,objeto arcano,37,50,941,546
regiao_10_reino_arcano,113,regiao_10_reino_arcano_item_113.webp,objeto arcano 003.webp,objeto arcano,36,50,982,546
regiao_10_reino_arcano,114,regiao_10_reino_arcano_item_114.webp,objeto arcano 004.webp,objeto arcano,75,57,1031,549
regiao_10_reino_arcano,115,regiao_10_reino_arcano_item_115.webp,objeto arcano 005.webp,objeto arcano,72,60,1108,551
regiao_10_reino_arcano,116,regiao_10_reino_arcano_item_116.webp,objeto arcano 006.webp,objeto arcano,58,91,1186,550
regiao_10_reino_arcano,117,regiao_10_reino_arcano_item_117.webp,objeto arcano 007.webp,objeto arcano,116,109,382,583
regiao_10_reino_arcano,118,regiao_10_reino_arcano_item_118.webp,objeto arcano 008.webp,objeto arcano,28,99,517,593
regiao_10_reino_arcano,119,regiao_10_reino_arcano_item_119.webp,objeto arcano 009.webp,objeto arcano,29,108,547,584
regiao_10_reino_arcano,120,regiao_10_reino_arcano_item_120.webp,objeto arcano 010.webp,objeto arcano,70,74,587,587
regiao_10_reino_arcano,121,regiao_10_reino_arcano_item_121.webp,portal arcano 001.webp,portal arcano,114,94,9,598
regiao_10_reino_arcano,122,regiao_10_reino_arcano_item_122.webp,portal arcano 002.webp,portal arcano,27,75,125,599
regiao_10_reino_arcano,123,regiao_10_reino_arcano_item_123.webp,portal arcano 003.webp,portal arcano,78,89,153,598
regiao_10_reino_arcano,124,regiao_10_reino_arcano_item_124.webp,portal arcano 004.webp,portal arcano,143,89,234,599
regiao_10_reino_arcano,125,regiao_10_reino_arcano_item_125.webp,portal arcano 005.webp,portal arcano,22,58,495,598
regiao_10_reino_arcano,126,regiao_10_reino_arcano_item_126.webp,portal arcano 006.webp,portal arcano,34,55,744,602
regiao_10_reino_arcano,127,regiao_10_reino_arcano_item_127.webp,portal arcano 007.webp,portal arcano,33,56,779,602
regiao_10_reino_arcano,128,regiao_10_reino_arcano_item_128.webp,portal arcano 008.webp,portal arcano,38,56,816,599
regiao_10_reino_arcano,129,regiao_10_reino_arcano_item_129.webp,portal arcano 009.webp,portal arcano,36,60,859,599
regiao_10_reino_arcano,130,regiao_10_reino_arcano_item_130.webp,portal arcano 010.webp,portal arcano,41,60,895,599
regiao_10_reino_arcano,131,regiao_10_reino_arcano_item_131.webp,totem arcano 001.webp,totem arcano,43,60,932,599
regiao_10_reino_arcano,132,regiao_10_reino_arcano_item_132.webp,totem arcano 002.webp,totem arcano,46,64,976,599
regiao_10_reino_arcano,133,regiao_10_reino_arcano_item_133.webp,totem arcano 003.webp,totem arcano,73,38,1026,606
